"Date","SKU_ID","SKU_Name","SKU_Category","City","dark_store","qty_sold","Sale_MRP","avg_qty_sold_last_7_days","drr_14","dark_store_inv_qty","days_of_inventory_14","month_to_date_sales"
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BTM Layout Network-3,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Chennai,CHN-Mogappair Network,387.0,NaN,1.0,1.0,774.0,774.0,73143.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-HIMAYATHNAGAR,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-20,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-DADAR EAST,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-21,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Manikonda New,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-05,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BTM LAYOUT NEW,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-KOTHNUR,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-19,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Doddakannelli,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Gurugram,GGN-SECTOR 39 NEW,774.0,NaN,1.9922480620155039,1.983204134366925,0.0,0.0,73143.0
2025-01-17,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Pune,PUN-MAGARPATTA,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-05,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc",The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-BASAVANAPURA,36.0,NaN,1.0,1.0,0.0,0.0,612.0
2025-01-13,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc",The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Mico layout network-2,36.0,NaN,1.0,1.0,0.0,0.0,612.0
2025-01-08,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Begumpet Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-20,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-RICHMOND TOWN,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-21,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Sector 12 Network-2,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-10,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-INDIRANAGAR NEW,261.0,NaN,1.0114942528735633,1.024904214559387,0.0,0.0,90306.0
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-CV RAMAN NAGAR NEW,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-08,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Marathahalli New,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-15,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Chakala,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Andheri West,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Banashankari Network,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-09,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-Narayanapuram,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-07,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f",The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-WHITEFIELD,36.0,NaN,1.0,1.0,0.0,0.0,468.0
2025-01-07,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Chennai,CHN-VGM Street,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-13,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Hyderabad,HYD-SECUNDERABAD,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-16,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Moosapet Network 2,672.0,NaN,2.0,2.0,0.0,0.0,26208.0
2025-01-17,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-KPHB Phase 6,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Gurugram,GGN-Sector 10A,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-BHANDUP,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Medipalli,387.0,NaN,1.0,1.0,774.0,774.0,73143.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-KASARVADAVALI,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-04,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Bairaghiguda,364.0,NaN,1.0,1.0,728.0,728.0,58968.0
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR- Sonnenahalli New,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Bhayendarpada,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-17,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Palam Vihar Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-04,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-APCO Colony,336.0,NaN,1.0,1.0,336.0,336.0,26208.0
2025-01-18,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Mira Road Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Hyderabad,HYD-SECUNDERABAD,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-15,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-WAGHLE ESTATE,0.0,,0.0,0.0,364.0,,58968.0
2025-01-13,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-Medavakkam Network,364.0,NaN,1.0,1.0,728.0,728.0,58968.0
2025-01-12,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-BORIVALI,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Kandivali East New,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-16,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Hyderabad,HYD-Hitech City,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-BORIVALI,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-14,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Hyderabad,HYD-Bowenpally New,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-KURLA EAST,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Vile parle,522.0,NaN,2.0,2.0,1044.0,522.0,90306.0
2025-01-05,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-MEHDIPATNAM Network 1,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-16,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-KUMANANCHAVADI,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Kothapet Network,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-16,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Gurugram,GGN-Daruherra,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-12,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Sanjaynagar,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Colaba,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-02,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f",The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-HSR Layout New,36.0,NaN,1.0,1.0,0.0,0.0,468.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Taloja,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-APCO Colony,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-18,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Marathahalli-3,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-11,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Whitefield Network-2,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-14,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Silicon Town,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-03,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Marol Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-08,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Mira Road Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-21,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-BKC NEW,522.0,NaN,1.9885057471264367,1.975095785440613,0.0,0.0,90306.0
2025-01-21,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Financial District,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-10,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Koramangala Network,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-12,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0",The Good Bug Kombucha - Original 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-BELLANDUR - 2,39.0,NaN,1.0,1.0,0.0,0.0,663.0
2025-01-03,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0",The Good Bug Kombucha - Original 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Koramangala Network,39.0,NaN,1.0,1.0,0.0,0.0,663.0
2025-01-07,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-BASAVANAPURA NETWORK 2,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-21,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Malagala,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-04,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Yelahanka Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Moosapet Network 2,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-06,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Ambernath,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-08,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Taloja,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-06,b6d5b177-dc20-49e8-8b5b-150a43fabb44,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,Munchies,Hyderabad,HYD-MEHDIPATNAM,176.0,NaN,1.0,1.0,0.0,0.0,3520.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-KURLA EAST,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-02,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-KOPARKHAIRNE,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Marol Network,261.0,NaN,1.0,1.0,1305.0,1305.0,90306.0
2025-01-18,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Sanjaynagar,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-03,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD- BEGUMPET,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BTM Layout Network-3,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Mahim,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Pali Hill,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-14,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Hyderabad,HYD-BACHUPALLY,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-16,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-LOWER PAREL NEW,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-05,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-ITPL Layout,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-15,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-KK NAGAR NETWORK,364.0,NaN,1.0,1.0,728.0,728.0,58968.0
2025-01-16,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Bhandup Network-2,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-MALAD Network 2,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-13,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Vashi Network,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-02,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Banashankari Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-TARNAKA,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-04,b6d5b177-dc20-49e8-8b5b-150a43fabb44,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,Munchies,Gurugram,GGN-Sector 52,176.0,NaN,1.0,1.0,0.0,0.0,3520.0
2025-01-20,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0",The Good Bug Kombucha - Original 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Bellandur-3,39.0,NaN,1.0,1.0,0.0,0.0,663.0
2025-01-15,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Bandlaguda,336.0,NaN,1.0,1.0,336.0,336.0,26208.0
2025-01-20,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Fort,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Waghle Estate Network,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-15,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-RAGHAVENDRA LAYOUT,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-08,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-CV Raman Nagar Network-2,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-16,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Borivali West,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-11,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Sector 79,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BTM-2,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-05,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Parel Network 2,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-13,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-Navalur Network,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
